0.000000000000000000e+00	1.019607843137254957e-02	nan	9.999999999999996669e-01	nan
7.516339869281046804e-02	2.922875816993465020e-02	2.804878048780487632e+01	9.907670024483485882e-01	2.831016820149612911e+01
2.228758169934640654e-01	4.828758169934639632e-02	1.739358906988965003e+01	1.064813865781626845e+00	1.633486342434307304e+01
2.923124805477747001e-01	8.630192683133863785e-02	6.676314520019295706e+00	1.650378101856344149e+00	4.045324227526880811e+00
4.106624131133934652e-01	1.161060718084938742e-01	5.868279635855028431e+00	1.989312503734221860e+00	2.949903358491657190e+00
4.644335511982569109e-01	1.776009850715728200e-01	5.525408943104555881e+00	1.732371014632521300e+00	3.189506691369245583e+00
4.909960954078601558e-01	2.215163398692810148e-01	5.046384913106071402e+00	1.441418322775427807e+00	3.500985684287222455e+00
5.173749453161217149e-01	3.098151260504218851e-01	3.960078602177256268e+00	1.306545533365015777e+00	3.030953381301645155e+00
5.473698958993076236e-01	3.274080298786212206e-01	3.610654098813263158e+00	1.283557573796727524e+00	2.813005176022645326e+00
5.597959774430362190e-01	3.507936507936543213e-01	3.567369221143247504e+00	1.212255354888656766e+00	2.942753939388375262e+00
6.000410627861608726e-01	3.833800186741407323e-01	3.438025520993137185e+00	1.266827826259561141e+00	2.713885383418092268e+00
5.912227024972122047e-01	4.114845938375397139e-01	3.107495755040584839e+00	1.207583134266494884e+00	2.573318280838798877e+00
5.706912731422535412e-01	4.391372549019631477e-01	2.736072818918851457e+00	7.953160455286587549e-01	3.440233394386180255e+00
5.918134969605557405e-01	4.534379084967329332e-01	2.580171176845881931e+00	7.866341009566715226e-01	3.280014397682462057e+00
6.269693600431777147e-01	4.874640522875804405e-01	2.377476515642874322e+00	1.151166757767074111e+00	2.065275512519560319e+00
6.589913221256934461e-01	5.055686274509783029e-01	2.405873658913562529e+00	1.129996792997415289e+00	2.129097776049233115e+00
6.533491694131829952e-01	5.157516339869250288e-01	2.276512386126367637e+00	1.124542505166660877e+00	2.024389808003727698e+00
6.524940204611483496e-01	5.296732026143753380e-01	2.110031051560887327e+00	1.109786513152735132e+00	1.901294552198701027e+00
6.609257895229633251e-01	5.438562091503217344e-01	2.024166286012847760e+00	1.089989256450138555e+00	1.857051593889212926e+00
6.590679470645929294e-01	5.545751633986879536e-01	1.978024088099510580e+00	1.081596557148562621e+00	1.828800281423065943e+00
6.791441087842773339e-01	5.707843137254862143e-01	1.878651612632759926e+00	1.073911353195189378e+00	1.749354457463589751e+00
6.771066330329974514e-01	5.826143790849636073e-01	1.800654470766288817e+00	1.063382881487547893e+00	1.693326554446113130e+00
6.759971158596939089e-01	5.935947712418265798e-01	1.702775709252924763e+00	1.049869893424250744e+00	1.621892121983953050e+00
6.919134877468210432e-01	6.050980392156828369e-01	1.638345814597552907e+00	1.046335858519664264e+00	1.565793431676376635e+00
6.919134877468210432e-01	6.050980392156828369e-01	1.632597488437809607e+00	1.046861818610973938e+00	1.559515744498177980e+00
7.234737808035777151e-01	6.131372549019578067e-01	1.645213135943142557e+00	1.042370299731129268e+00	1.578338462221641869e+00
7.135492451021450133e-01	6.270588235294092261e-01	1.506764341118185691e+00	1.033712511067465423e+00	1.457624170149805387e+00
7.135492451021450133e-01	6.270588235294092261e-01	1.522721431461788288e+00	1.033693927722322936e+00	1.473087333324096804e+00
7.135408799786836509e-01	6.389542483660112238e-01	1.456321406617096414e+00	1.021011460796798387e+00	1.426351674329474850e+00
7.217309791407127140e-01	6.518954248365997906e-01	1.372610646059704065e+00	1.015101833464185255e+00	1.352190096411772791e+00
