0.000000000000000000e+00	1.058823529411764656e-02	nan	1.000000000000000222e+00	nan
3.267973856209149819e-02	2.904575163398692705e-02	1.612903225806451246e+01	9.849619175239734403e-01	1.637528514666856694e+01
2.068627450980392302e-01	5.520261437908494107e-02	1.586094513851167775e+01	1.000520751803480213e+00	1.585268982169701601e+01
3.580610021786492791e-01	8.814565826330536535e-02	1.341463414634146645e+01	9.904761940260825570e-01	1.354362096459252562e+01
3.795362589480236748e-01	1.486446211740325152e-01	1.207170050761421365e+01	1.145040340532704537e+00	1.054259843980529432e+01
4.286959228135699407e-01	2.430172028407330265e-01	8.566747912254765396e+00	9.878189667538890273e-01	8.672386541034228458e+00
4.823270048760243123e-01	2.949399315281681644e-01	5.315940687607258575e+00	9.504676093820672023e-01	5.592974063643620930e+00
4.997082166199813269e-01	3.494668534080344058e-01	4.636187913519587589e+00	7.846066055392023619e-01	5.908933063765728910e+00
5.421075837742505010e-01	3.592054154995379944e-01	4.284709991004544527e+00	8.051734928393456947e-01	5.321474227740706553e+00
5.509862867706006861e-01	3.740018674136366128e-01	3.563798934225210324e+00	8.105730710215328649e-01	4.396641168616540085e+00
5.721345103698044499e-01	4.021568627451029276e-01	3.282102098451659788e+00	7.860401846227872413e-01	4.175488941480399951e+00
6.259141312572684690e-01	4.394509803921596847e-01	3.115897699032370571e+00	1.183013889446966838e+00	2.633864003480960392e+00
6.358721344015461074e-01	4.541568627451005868e-01	2.801890150744733798e+00	1.183354060504865357e+00	2.367753020215553672e+00
6.362814781442233114e-01	4.707320261437916153e-01	2.502537846692290291e+00	1.164804310025369771e+00	2.148462042210149914e+00
6.283901365519011240e-01	4.842483660130718626e-01	2.426362958636031575e+00	1.162730874106086443e+00	2.086779505619846820e+00
6.312334533658060520e-01	4.952026143790840829e-01	2.266478810499744867e+00	1.147120645190143229e+00	1.975798116791857018e+00
6.238870887645397989e-01	5.138169934640505199e-01	2.099281254076605485e+00	1.133066081428554916e+00	1.852743885360913056e+00
5.995905686649630750e-01	5.377777777777750234e-01	1.858279715793153875e+00	1.091801770360734780e+00	1.702030319275972925e+00
6.083429535563330548e-01	5.537908496731998031e-01	1.796031372858728936e+00	1.081505403459678272e+00	1.660677207079428452e+00
6.083429535563330548e-01	5.537908496731998031e-01	1.786351445352327483e+00	1.081188779057710825e+00	1.652210492703399591e+00
6.377356451788857017e-01	5.672549019607818765e-01	1.763082328928351705e+00	1.074915313485755197e+00	1.640205797432539914e+00
6.500276216068724411e-01	5.764705882352917365e-01	1.710383537945526555e+00	1.070871862894606563e+00	1.597187858986504727e+00
6.575704923759316811e-01	5.937254901960767883e-01	1.633090241764320272e+00	1.060506946580428211e+00	1.539914704972154214e+00
6.575704923759316811e-01	5.937254901960767883e-01	1.644036087021223835e+00	1.060957375344009357e+00	1.549577886188080456e+00
6.797700624472330366e-01	6.036601307189527477e-01	1.618495556514292888e+00	1.055641951553810243e+00	1.533186090351953634e+00
6.951990624334429825e-01	6.145098039215673991e-01	1.564706566267346277e+00	1.044667306803229279e+00	1.497803708489242602e+00
6.994531767102331044e-01	6.223529411764695540e-01	1.492967829695141413e+00	1.042298447783992499e+00	1.432380363675401336e+00
6.986974991428743786e-01	6.379084967320257649e-01	1.412720973765908772e+00	1.021546757511306414e+00	1.382923457373191223e+00
6.986974991428743786e-01	6.379084967320257649e-01	1.412884997407963583e+00	1.021830639429998078e+00	1.382699777133425068e+00
6.968742174875697248e-01	6.478431372549017242e-01	1.360382491106287395e+00	1.011667065383411890e+00	1.344693859921906043e+00
