5.882352941176470507e-02	1.202614379084967350e-02	5.000000000000000711e+01	9.741969457609265248e-01	5.132432432432434410e+01
9.313725490196078649e-02	3.707189542483659700e-02	1.370558375634517922e+01	1.002865251286499282e+00	1.366642601163349902e+01
1.520697167755991064e-01	5.592156862745095713e-02	8.436132113012336120e+00	1.229331593424381586e+00	6.862373144997397922e+00
2.295206971677560270e-01	9.790071584189230514e-02	5.621033544877606758e+00	1.425854078154750404e+00	3.942222160736104541e+00
2.970121381886087208e-01	1.731266728913779251e-01	4.794147669275263368e+00	1.418374028450700486e+00	3.380030635862631527e+00
3.268655980910882830e-01	2.315840477605185244e-01	3.488404300360473886e+00	1.438987321514000328e+00	2.424207807953597804e+00
4.075487602448386593e-01	3.079841269841287477e-01	3.698082523721438530e+00	9.241705888116745760e-01	4.001515054137938954e+00
4.121044714181968938e-01	3.194609399315309628e-01	3.446227329508822823e+00	9.221379933237784376e-01	3.737214337180870594e+00
4.718862292391703961e-01	3.705863678804902084e-01	3.051925972434395007e+00	7.954283475957406591e-01	3.836833300773272004e+00
4.817680304445009498e-01	3.993183940242819863e-01	2.745227323624721549e+00	1.213558929262930519e+00	2.262129392671576422e+00
5.052655677655677469e-01	4.172773109243747558e-01	2.549589261987265321e+00	1.224746254229095888e+00	2.081728564740194631e+00
4.935745898981191981e-01	4.418692810457551245e-01	2.218370164691406021e+00	1.166430062630479991e+00	1.901845842080440274e+00
5.034414024610104343e-01	4.669281045751652037e-01	2.078171146333795072e+00	1.122067089254395134e+00	1.852091703103709852e+00
4.930492560538698998e-01	4.829019607843141881e-01	1.767091870221741523e+00	1.105007642142069146e+00	1.599167103311806004e+00
5.300466248195868646e-01	5.005620915032685803e-01	1.685239724250639615e+00	1.100895189047617073e+00	1.530790343182931057e+00
5.376820057212213788e-01	5.101176470588232315e-01	1.551564348790652748e+00	1.097472329009389735e+00	1.413761702940738108e+00
5.283457891055930444e-01	5.231895424836592312e-01	1.490110174734662118e+00	1.089432201410979184e+00	1.367786056630917013e+00
5.384621608367282652e-01	5.393071895424829121e-01	1.488299701925170249e+00	1.063406489666310240e+00	1.399558603777365073e+00
5.929364858517107706e-01	5.588888888888879913e-01	1.500288017598609080e+00	1.055607993094379582e+00	1.421254885727709416e+00
5.929364858517107706e-01	5.588888888888879913e-01	1.499285515132421365e+00	1.055914655304589056e+00	1.419892704017767127e+00
5.850896306944841641e-01	5.753594771241825612e-01	1.381880783062169105e+00	1.049905857610154758e+00	1.316194945523659898e+00
5.794332162511153239e-01	5.835947712418294575e-01	1.334507491962130254e+00	1.053072483880248544e+00	1.267251316875055211e+00
5.803938344790799952e-01	5.941176470588229730e-01	1.272110463034975769e+00	1.041880693103212296e+00	1.220975176386108751e+00
6.086364047905661323e-01	6.065359477124171450e-01	1.252055381262427769e+00	1.035851712401894886e+00	1.208720675239516540e+00
6.086364047905661323e-01	6.065359477124171450e-01	1.248466071939195121e+00	1.036294277929155294e+00	1.204740871901779142e+00
6.392587856574379890e-01	6.166013071895412034e-01	1.242390275768018970e+00	1.034577363199490341e+00	1.200867445935464017e+00
6.640974893038217308e-01	6.275816993464037319e-01	1.244372534154051690e+00	1.032677443605637846e+00	1.204996334391958079e+00
6.640974893038217308e-01	6.275816993464037319e-01	1.240993215401520633e+00	1.032840175411740447e+00	1.201534608107977853e+00
6.659416860651511394e-01	6.397385620915020388e-01	1.206730685823862226e+00	1.022290405354810972e+00	1.180418675068203083e+00
6.718998054505257445e-01	6.470588235294106871e-01	1.196714865753657708e+00	1.016763479365546674e+00	1.176984510203296752e+00
