0.000000000000000000e+00	1.019607843137254957e-02	nan	9.999999999999996669e-01	nan
1.372549019607843257e-01	2.261437908496732180e-02	1.000000000000000284e+02	9.241824985549594862e-01	1.082037369852370148e+02
1.834422657952069768e-01	5.173856209150325819e-02	1.109170305676855861e+01	9.896401149650473350e-01	1.120781472885252050e+01
1.725490196078431071e-01	9.464216393628147039e-02	8.194536975349766550e+00	7.397964096476402629e-01	1.107674607295372837e+01
2.759103641456582823e-01	2.867265370794797597e-01	6.053947397923721496e+00	1.340698038584458462e+00	4.515518948857138781e+00
2.930127606598194601e-01	3.163838100896956274e-01	4.590640008935553240e+00	1.243550474001609674e+00	3.691559052012882702e+00
2.876439464674758750e-01	3.470280112044865084e-01	3.935290117860380299e+00	1.150039993829607754e+00	3.421872403546550867e+00
3.253916381367361610e-01	3.826274509803985757e-01	3.541101755387469741e+00	1.109614389893414543e+00	3.191290404703218453e+00
3.759324100010373315e-01	3.995032679738630410e-01	3.680341155019946076e+00	1.107568045581682092e+00	3.322902976211338011e+00
3.576273472351902960e-01	4.423921568627478540e-01	2.560036574611786353e+00	1.061683149001419801e+00	2.411299997574288145e+00
3.848375208669325698e-01	4.668104575163408709e-01	2.425306035072224198e+00	1.048035221880737833e+00	2.314145540566778791e+00
4.071959794018616963e-01	4.890718954248360339e-01	2.125956241004235636e+00	1.055368561016105655e+00	2.014420667370810492e+00
4.071959794018616963e-01	4.890718954248360339e-01	2.097480663864320860e+00	1.055397949771133215e+00	1.987383682448091715e+00
4.315425807722726437e-01	5.023398692810445709e-01	2.002682145789308255e+00	1.054685534817199732e+00	1.898842905943919357e+00
4.646470719860076315e-01	5.357516339869264899e-01	1.805432779407550425e+00	1.037396116571875471e+00	1.740350431784619012e+00
4.646470719860076315e-01	5.357516339869264899e-01	1.788283094286187147e+00	1.036001531980084378e+00	1.726139430381232520e+00
5.172766985353490776e-01	5.560784313725469774e-01	1.747719136051831601e+00	1.030160455053876545e+00	1.696550403849881095e+00
5.172766985353490776e-01	5.560784313725469774e-01	1.748483809027731928e+00	1.029750560036288176e+00	1.697968301144809011e+00
5.256734500707973545e-01	5.732679738562065364e-01	1.619567407523993863e+00	1.026825719147956617e+00	1.577256371088839426e+00
5.709189986555979202e-01	5.866666666666632279e-01	1.576053343047588484e+00	1.029055945680034112e+00	1.531552632938805392e+00
5.709189986555979202e-01	5.866666666666632279e-01	1.573528843225630691e+00	1.029073327280789041e+00	1.529073586411479946e+00
6.149156318785014008e-01	6.126797385620890157e-01	1.386022558365564095e+00	1.017586064602228557e+00	1.362069122779660191e+00
6.149156318785014008e-01	6.126797385620890157e-01	1.389435890176623056e+00	1.018480276281448660e+00	1.364224641884634659e+00
6.149156318785014008e-01	6.126797385620890157e-01	1.389715936129183760e+00	1.018149234850747709e+00	1.364943260339339881e+00
6.370017417127840087e-01	6.290196078431358195e-01	1.339977030268901137e+00	1.013897818883228164e+00	1.321609540244240266e+00
6.370017417127840087e-01	6.290196078431358195e-01	1.348595719095950995e+00	1.013989001254558042e+00	1.329990480594366087e+00
6.370017417127840087e-01	6.290196078431358195e-01	1.339955372302054526e+00	1.014139488028206859e+00	1.321273245071377778e+00
6.538384773006381545e-01	6.456209150326790436e-01	1.246649744855490516e+00	1.004914545587911379e+00	1.240552990628825292e+00
6.538384773006381545e-01	6.456209150326790436e-01	1.243339375497291011e+00	1.004919152603758192e+00	1.237253138499533112e+00
6.796701126887050304e-01	6.637908496732022323e-01	1.179475067562207657e+00	1.003664619297199856e+00	1.175168522317859843e+00
