7.516339869281045416e-02	2.661437908496731841e-02	1.825396825396825307e+01	1.003118355637816039e+00	1.819722284152777902e+01
2.002023031434796152e-01	6.856489262371616433e-02	6.887745521463178200e+00	1.177445086481445635e+00	5.849738217555266573e+00
2.779878618113912347e-01	1.948905865376446556e-01	4.035037444112791860e+00	1.351694958327105400e+00	2.985168672306556914e+00
3.124027388733271460e-01	2.541546840958606723e-01	3.984834450880373247e+00	1.177238325242456529e+00	3.384900376956112122e+00
4.279995331465920039e-01	3.484727668845365445e-01	3.663915192963465906e+00	1.222517544076399343e+00	2.997024632257134336e+00
4.202076082958436376e-01	3.777030812324991271e-01	3.341907198820530223e+00	1.151849595400883164e+00	2.901339907713760269e+00
5.017660970111951224e-01	3.917516339869344666e-01	3.665191761960009842e+00	1.165406624883554398e+00	3.144989640269318265e+00
4.760719291601645531e-01	4.159346405228807608e-01	3.097989281222888636e+00	1.111536481366582674e+00	2.787123349666449368e+00
4.955001697648756531e-01	4.305620915032714047e-01	3.032304747735111050e+00	1.098354512315606879e+00	2.760770510554239721e+00
5.141504737092974509e-01	4.450980392156881349e-01	2.775126764260342327e+00	1.100925215571339155e+00	2.520722320652956316e+00
5.005835032795817874e-01	4.795163398692797729e-01	2.307504966321174411e+00	1.083280453534346321e+00	2.130108559415646141e+00
5.005835032795817874e-01	4.795163398692797729e-01	2.278731212121231309e+00	1.083303115673202921e+00	2.103502869282478649e+00
5.300215942372804578e-01	5.016339869281016828e-01	2.083469083583359360e+00	1.075315947110818904e+00	1.937541323720965103e+00
5.582599499266165388e-01	5.164052287581676337e-01	2.032329902453399395e+00	1.066519818837729616e+00	1.905571623289840755e+00
5.582599499266165388e-01	5.164052287581676337e-01	2.030405239064084100e+00	1.065370409870112445e+00	1.905820942888423630e+00
5.388109407573075105e-01	5.452941176470562645e-01	1.619981937208812228e+00	1.052137967994514867e+00	1.539704854769823994e+00
5.388109407573075105e-01	5.452941176470562645e-01	1.613031950137733261e+00	1.051735955188958016e+00	1.533685277354553511e+00
5.622617149073321219e-01	5.552941176470564955e-01	1.626988930729976524e+00	1.050268290331908938e+00	1.549117445234693857e+00
5.622617149073321219e-01	5.552941176470564955e-01	1.630153691307197672e+00	1.048646784484037697e+00	1.554530768059596779e+00
5.674873924782868340e-01	5.733986928104558567e-01	1.495384278372301035e+00	1.038565252043062381e+00	1.439855873697474253e+00
5.674873924782868340e-01	5.733986928104558567e-01	1.489723804981057720e+00	1.038693930145252020e+00	1.434227891148582401e+00
5.868972067197952835e-01	5.892810457516320932e-01	1.447254330987342907e+00	1.030980171505687881e+00	1.403765436995466409e+00
5.868972067197952835e-01	5.892810457516320932e-01	1.442830560556972452e+00	1.030993256449524997e+00	1.399456835950323219e+00
6.065589231956926008e-01	6.107189542483654199e-01	1.310047958562605253e+00	1.020573040626405970e+00	1.283639589145452842e+00
6.065589231956926008e-01	6.107189542483654199e-01	1.303803957920420364e+00	1.019864890812924418e+00	1.278408512407139375e+00
6.281194954036117828e-01	6.304575163398689064e-01	1.216555611073406595e+00	1.010644981779668772e+00	1.203741801528707800e+00
6.281194954036117828e-01	6.304575163398689064e-01	1.219876292685355246e+00	1.010350257746990943e+00	1.207379602599985891e+00
6.281194954036117828e-01	6.304575163398689064e-01	1.217884572464883686e+00	1.010858197063483788e+00	1.204802588535964780e+00
6.307726075184585390e-01	6.424836601307186701e-01	1.154530788587825318e+00	1.005309089251942511e+00	1.148433651830323754e+00
6.307726075184585390e-01	6.424836601307186701e-01	1.147501848698662119e+00	1.005859152360759623e+00	1.140817624421337717e+00
