0.000000000000000000e+00	1.209150326797385488e-02	nan	9.999999999999996669e-01	nan
1.176470588235294101e-01	2.516339869281045485e-02	3.956043956043956200e+01	9.467073766418794278e-01	4.178739971454187696e+01
1.610644257703081061e-01	6.532212885154059512e-02	8.095117632178091327e+00	1.152634777465562976e+00	7.023141927035901233e+00
2.032212885154061899e-01	1.045331618272793694e-01	5.813644810193789425e+00	1.498753623428301873e+00	3.878986325247677058e+00
2.437182280319535321e-01	2.053553265906199188e-01	4.550640982616283026e+00	1.113111483375330168e+00	4.088216724543350722e+00
2.481559290382820415e-01	2.292991257108906167e-01	3.503999184879514228e+00	1.278410914549087840e+00	2.740902119187100805e+00
2.376958190683681471e-01	3.116928104575175662e-01	2.376175760974710283e+00	1.370726938550214324e+00	1.733515038004531883e+00
3.188269247092776482e-01	3.473131030189899882e-01	2.488134342168351054e+00	1.266710124632743462e+00	1.964249194652750052e+00
3.504067283479047057e-01	4.164593837535078835e-01	2.090311631200278963e+00	1.144791342517885058e+00	1.825932424159315337e+00
3.504067283479047057e-01	4.164593837535078835e-01	2.128889159728159619e+00	1.153392404977746422e+00	1.845763116299725004e+00
3.561252110271717619e-01	4.355760971055123720e-01	1.812406862422025311e+00	1.130469933288756001e+00	1.603233141415254304e+00
3.908275566118702971e-01	4.751372549019617364e-01	1.455797974686854346e+00	1.093949535045491750e+00	1.330772515595351591e+00
3.908275566118702971e-01	4.751372549019617364e-01	1.430986867921973715e+00	1.090658155783662542e+00	1.312039762719032110e+00
3.865177736313837875e-01	5.018954248366012116e-01	1.314796400817701105e+00	1.062488484590123683e+00	1.237468847791710624e+00
4.461199996551785674e-01	5.191503267973849312e-01	1.381811758319340333e+00	1.060701533291325216e+00	1.302733818090768381e+00
4.758654356075136538e-01	5.369281045751613801e-01	1.395546403888835663e+00	1.052990578505349939e+00	1.325317084859126693e+00
4.758654356075136538e-01	5.369281045751613801e-01	1.404050172574708988e+00	1.052411404932427796e+00	1.334126716979904703e+00
5.294462289611929773e-01	5.511111111111081096e-01	1.415833931293293713e+00	1.048724561773016317e+00	1.350053181647264289e+00
5.474419591455802481e-01	5.779738562091477627e-01	1.311159524125684150e+00	1.032949086221404356e+00	1.269336060813986311e+00
5.474419591455802481e-01	5.779738562091477627e-01	1.310503062977424360e+00	1.033433137871260676e+00	1.268106290530698566e+00
5.474419591455802481e-01	5.779738562091477627e-01	1.312092969908204232e+00	1.032610947665023149e+00	1.270655683900268285e+00
5.740629137959090134e-01	5.943137254901941224e-01	1.266569353253337082e+00	1.023874841811124758e+00	1.237035330424675506e+00
6.098600628044397176e-01	6.104575163398680004e-01	1.278562816824067250e+00	1.018491482064177500e+00	1.255349543260590561e+00
6.098600628044397176e-01	6.104575163398680004e-01	1.275616542566931910e+00	1.018340588519811130e+00	1.252642344759211879e+00
6.248072419845202008e-01	6.260130718954238782e-01	1.224184954171896988e+00	1.010519562108189939e+00	1.211441124027276661e+00
6.248072419845202008e-01	6.260130718954238782e-01	1.228398034121465532e+00	1.010411515483621292e+00	1.215740334801615585e+00
6.450749862049079963e-01	6.427450980392154234e-01	1.189126034405075139e+00	1.004873912032498984e+00	1.183358449419689151e+00
6.450749862049079963e-01	6.427450980392154234e-01	1.178645024664752183e+00	1.004365618249924985e+00	1.173521876145564802e+00
6.450749862049079963e-01	6.427450980392154234e-01	1.186694596056645068e+00	1.004626569729015095e+00	1.181229555153752830e+00
6.561055630201594324e-01	6.545098039215685448e-01	1.137397135893784439e+00	1.002527145991280122e+00	1.134530012919647612e+00
